id_cliente,nome,cidade,estado,plano,valor_mensal,data_adesao,status
322,Fernanda Câmara,Pimenta dos Dourados,RR,Essencial,59.9,2026-01-13,Ativo
323,Milena Almeida,Caldeira,GO,Basico,39.9,2026-01-13,Ativo
324,Luiz Miguel Barros,Costela,MG,Basico,39.9,2026-01-13,Ativo
325,João Pedro Pinto,Rocha,SP,Basico,39.9,2026-01-13,Churn
326,Marcelo das Neves,Monteiro de Albuquerque,SP,Premium,89.9,2026-01-13,Ativo
327,Maria Clara Aragão,Farias,SP,Premium,89.9,2026-01-13,Ativo
328,Ana Liz Pinto,Freitas,RJ,Premium,89.9,2026-01-13,Ativo
329,Helena Cunha,Leão do Sul,RJ,Essencial,59.9,2026-01-13,Ativo
330,Aylla Alves,Gonçalves da Serra,PE,Basico,39.9,2026-01-13,Ativo
331,Murilo Guerra,Pires,MG,Basico,39.9,2026-01-13,Ativo
332,Elisa Marques,da Cruz Alegre,ES,Basico,39.9,2026-01-13,Ativo
333,Luiz Otávio Ramos,Jesus,RN,Basico,39.9,2026-01-13,Ativo
334,Sr. Cauã Vasconcelos,Fernandes de Mendonça,TO,Essencial,59.9,2026-01-13,Ativo
335,Olívia Sousa,Camargo da Mata,SP,Essencial,59.9,2026-01-13,Ativo
336,Luiz Fernando Cirino,Viana de Freitas,MS,Basico,39.9,2026-01-13,Ativo
337,Sr. Luiz Miguel Ramos,Montenegro,PI,Basico,39.9,2026-01-13,Ativo
338,Emanuella Machado,Souza da Mata,AP,Premium,89.9,2026-01-13,Ativo
339,Melina Guerra,Vasconcelos de Cirino,AM,Premium,89.9,2026-01-13,Ativo
340,Dr. Breno Campos,Cavalcante,BA,Premium,89.9,2026-01-13,Ativo
341,Enzo Gabriel Albuquerque,Machado da Prata,SC,Premium,89.9,2026-01-13,Ativo
342,Camila Garcia,Peixoto do Norte,GO,Premium,89.9,2026-01-13,Ativo
343,Thiago Sales,Rocha do Oeste,RR,Basico,39.9,2026-01-13,Ativo
344,Anthony Silva,Peixoto,PI,Premium,89.9,2026-01-13,Ativo
345,Sr. Luiz Henrique Barbosa,Guerra de Borges,PA,Basico,39.9,2026-01-13,Ativo
346,Lucas Gabriel Borges,Silveira dos Dourados,PR,Essencial,59.9,2026-01-13,Ativo
347,Maria Julia Pereira,Nascimento,PR,Essencial,59.9,2026-01-13,Ativo
348,Leonardo Borges,da Luz,PE,Essencial,59.9,2026-01-13,Ativo
349,Juliana Aparecida,Garcia,AC,Essencial,59.9,2026-01-13,Ativo
350,Luan Lima,Brito do Oeste,CE,Basico,39.9,2026-01-13,Ativo
351,Fernando Nogueira,Sales do Sul,ES,Essencial,59.9,2026-01-13,Ativo
352,Bruna Costa,da Cruz de Brito,RN,Basico,39.9,2026-01-13,Ativo
353,Dra. Giovanna Sales,Monteiro das Flores,MS,Basico,39.9,2026-01-13,Ativo
354,Luísa da Rocha,Albuquerque de Sá,DF,Premium,89.9,2026-01-13,Ativo
355,Sra. Helena da Cruz,Carvalho de Nascimento,SC,Essencial,59.9,2026-01-13,Ativo
356,João Gabriel Câmara,da Mota,PR,Basico,39.9,2026-01-13,Churn
357,Pedro Miguel Correia,Aragão de Minas,BA,Premium,89.9,2026-01-13,Ativo
358,Enrico Casa Grande,da Rocha Paulista,PI,Essencial,59.9,2026-01-13,Ativo
359,Benjamim Siqueira,Sampaio do Oeste,MA,Essencial,59.9,2026-01-13,Ativo
360,Mirella Castro,Pacheco de Pires,RJ,Essencial,59.9,2026-01-13,Ativo
361,Clara Mendonça,Nogueira de Minas,PR,Essencial,59.9,2026-01-13,Ativo
362,Leonardo da Cruz,da Paz de da Paz,MG,Premium,89.9,2026-01-13,Ativo
363,Cauê da Conceição,Pinto de Caldeira,MT,Essencial,59.9,2026-01-13,Ativo
364,Luiza Câmara,Fernandes,SE,Basico,39.9,2026-01-13,Ativo
365,Josué Machado,Teixeira,AP,Premium,89.9,2026-01-13,Churn
366,Matheus Machado,Barros,SE,Basico,39.9,2026-01-13,Ativo
367,Sra. Maya Fonseca,Porto,PB,Essencial,59.9,2026-01-13,Ativo
368,Bruno Cassiano,Vieira,GO,Premium,89.9,2026-01-13,Churn
369,Rebeca Vieira,Silveira de Cavalcanti,MS,Premium,89.9,2026-01-13,Churn
370,Isabela Caldeira,Cavalcanti do Oeste,AP,Premium,89.9,2026-01-13,Ativo
371,Noah Melo,Cassiano das Flores,MG,Basico,39.9,2026-01-13,Churn
372,Mathias Rezende,Dias,RN,Basico,39.9,2026-01-13,Ativo
373,Srta. Nicole Martins,Ferreira,ES,Basico,39.9,2026-01-13,Ativo
374,Mateus Cassiano,Sampaio,PB,Essencial,59.9,2026-01-13,Ativo
375,Emilly da Paz,Duarte,BA,Essencial,59.9,2026-01-13,Churn
376,Ian Nunes,Pires,MG,Premium,89.9,2026-01-13,Ativo
377,Daniel Cirino,Ramos de da Rocha,TO,Premium,89.9,2026-01-13,Ativo
378,João Oliveira,Rezende,SE,Basico,39.9,2026-01-13,Churn
379,Sr. Matteo Cardoso,Souza,AL,Premium,89.9,2026-01-13,Ativo
380,Eloah Costela,Freitas,BA,Basico,39.9,2026-01-13,Ativo
381,Leandro Lopes,da Mata,PB,Premium,89.9,2026-01-13,Ativo
382,Ian Sampaio,Fogaça,SP,Basico,39.9,2026-01-13,Churn
383,Isis Almeida,Casa Grande,RO,Basico,39.9,2026-01-13,Ativo
384,Pedro Henrique Silveira,Rodrigues da Praia,CE,Premium,89.9,2026-01-13,Ativo
385,Hadassa Duarte,Nogueira,DF,Basico,39.9,2026-01-13,Ativo
386,Ester Ramos,Abreu do Galho,GO,Basico,39.9,2026-01-13,Ativo
387,Benjamim da Paz,Marques,MT,Essencial,59.9,2026-01-13,Ativo
388,Vitor Nogueira,Carvalho,AC,Premium,89.9,2026-01-13,Ativo
389,Raquel Ferreira,Porto,RO,Premium,89.9,2026-01-13,Ativo
390,Lívia Novaes,Mendonça Paulista,MS,Essencial,59.9,2026-01-13,Ativo
391,Maria Cecília Fonseca,Aragão,DF,Essencial,59.9,2026-01-13,Ativo
392,Maria Julia Siqueira,Nogueira do Norte,SE,Basico,39.9,2026-01-13,Ativo
393,Lívia Sales,da Mata,RN,Basico,39.9,2026-01-13,Churn
394,Thales Costela,Aragão da Prata,AC,Essencial,59.9,2026-01-13,Ativo
395,Dom Silveira,Pastor,PA,Essencial,59.9,2026-01-13,Ativo
396,Rhavi Oliveira,Garcia,SC,Basico,39.9,2026-01-13,Ativo
397,Sr. Lorenzo Siqueira,Azevedo dos Dourados,PE,Premium,89.9,2026-01-13,Ativo
398,Luna Oliveira,Silva de da Paz,PA,Essencial,59.9,2026-01-13,Ativo
399,Juan Pinto,Silveira,RJ,Essencial,59.9,2026-01-13,Ativo
400,Dra. Olivia Nunes,Marques,SC,Premium,89.9,2026-01-13,Ativo
401,Emanuelly Martins,da Costa,PA,Essencial,59.9,2026-01-13,Ativo
402,Dr. Léo Rodrigues,Ramos,MS,Essencial,59.9,2026-01-13,Ativo
403,Davi Lucas Viana,das Neves dos Dourados,MT,Premium,89.9,2026-01-13,Ativo
404,Henrique Moreira,Fogaça,DF,Basico,39.9,2026-01-13,Ativo
405,Diogo da Mata,da Cruz da Praia,TO,Basico,39.9,2026-01-13,Ativo
406,Mariana Vieira,Caldeira,ES,Basico,39.9,2026-01-13,Ativo
407,Heitor Novais,Montenegro,TO,Premium,89.9,2026-01-13,Ativo
408,Isabella Cavalcante,Moraes,RR,Essencial,59.9,2026-01-13,Ativo
409,Vicente Fogaça,Fonseca da Praia,PA,Premium,89.9,2026-01-13,Churn
410,Dante Melo,Leão,SE,Basico,39.9,2026-01-13,Ativo
411,Vitor da Paz,Teixeira do Campo,MS,Essencial,59.9,2026-01-13,Ativo
412,Isabelly Aparecida,Peixoto de Minas,SE,Essencial,59.9,2026-01-13,Churn
413,Dom Viana,Vieira,MA,Essencial,59.9,2026-01-13,Ativo
414,Carolina Dias,Porto de Barbosa,PI,Essencial,59.9,2026-01-13,Ativo
415,Sr. José Pastor,da Mata,MS,Premium,89.9,2026-01-13,Ativo
416,Lunna Novaes,Silva da Praia,PR,Essencial,59.9,2026-01-13,Churn
417,Murilo Rocha,Moraes do Sul,RO,Premium,89.9,2026-01-13,Ativo
418,Léo da Conceição,Siqueira do Galho,MS,Premium,89.9,2026-01-13,Ativo
419,Anna Liz das Neves,da Rocha,RJ,Essencial,59.9,2026-01-13,Ativo
420,Benício Siqueira,Albuquerque,SE,Essencial,59.9,2026-01-13,Ativo
421,Luiz Fernando Ribeiro,Pereira,AP,Essencial,59.9,2026-01-13,Ativo
422,Kevin das Neves,Marques,AM,Premium,89.9,2026-01-13,Churn
423,João Guilherme Vasconcelos,Guerra,MT,Essencial,59.9,2026-01-13,Ativo
424,Valentim Mendonça,da Luz,MG,Basico,39.9,2026-01-13,Ativo
425,Paulo Castro,Moraes das Pedras,RR,Essencial,59.9,2026-01-13,Ativo
426,Ana Luiza Novaes,Viana,PR,Premium,89.9,2026-01-13,Ativo
427,Vitória Barros,Silveira,ES,Basico,39.9,2026-01-13,Ativo
428,João Vitor Lopes,Monteiro,CE,Premium,89.9,2026-01-13,Ativo
429,Benício Fogaça,Leão,MG,Essencial,59.9,2026-01-13,Churn
430,Bruna Moreira,Montenegro de Goiás,MS,Basico,39.9,2026-01-13,Ativo
431,Benjamin Vieira,Fogaça,ES,Basico,39.9,2026-01-13,Churn
432,Thiago Nogueira,Aragão,AP,Essencial,59.9,2026-01-13,Ativo
433,Vitor Barbosa,da Cruz,RJ,Essencial,59.9,2026-01-13,Churn
434,Cecilia Pinto,Gonçalves,AP,Essencial,59.9,2026-01-13,Ativo
435,Vitória Vargas,da Conceição,MS,Premium,89.9,2026-01-13,Ativo
436,Maria Laura Moreira,Nogueira dos Dourados,AM,Basico,39.9,2026-01-13,Ativo
437,Maria Vitória Gonçalves,Alves,SC,Basico,39.9,2026-01-13,Churn
438,Sra. Ana Beatriz das Neves,Aragão,MA,Basico,39.9,2026-01-13,Ativo
439,Zoe Moreira,Barros,DF,Premium,89.9,2026-01-13,Ativo
440,Dr. Ian Sampaio,Novaes de Minas,DF,Essencial,59.9,2026-01-13,Ativo
441,Rafaela Pereira,Vieira do Campo,PE,Basico,39.9,2026-01-13,Ativo
442,Sr. Vinícius Lima,da Cruz,SC,Basico,39.9,2026-01-13,Ativo
443,Otávio da Mota,Pinto do Galho,AM,Essencial,59.9,2026-01-13,Ativo
444,Ravy Rios,Sampaio,PI,Premium,89.9,2026-01-13,Churn
445,Mariane Santos,Pacheco,TO,Premium,89.9,2026-01-13,Ativo
446,Sophia Pimenta,Sales,RO,Premium,89.9,2026-01-13,Churn
447,Davi Luiz Campos,Cavalcante da Serra,AC,Premium,89.9,2026-01-13,Churn
448,Ana Lívia Aparecida,Nogueira de Novais,TO,Basico,39.9,2026-01-13,Ativo
449,Sr. Pedro Miguel Rocha,Mendes de Vargas,MA,Essencial,59.9,2026-01-13,Churn
450,Marina Marques,da Conceição,SP,Basico,39.9,2026-01-13,Churn
451,Sra. Maria Laura Costela,Nogueira,PE,Essencial,59.9,2026-01-13,Ativo
452,Pedro Henrique da Paz,Caldeira do Oeste,MG,Essencial,59.9,2026-01-13,Ativo
453,Antonella Farias,Monteiro da Praia,RR,Premium,89.9,2026-01-13,Ativo
454,Ana Viana,Abreu,PE,Basico,39.9,2026-01-13,Ativo
455,Davi Lucas Abreu,Melo Alegre,PR,Essencial,59.9,2026-01-13,Ativo
456,Joaquim Campos,Cavalcante do Norte,PR,Essencial,59.9,2026-01-13,Ativo
457,Gael Henrique Moreira,Caldeira do Amparo,DF,Essencial,59.9,2026-01-13,Churn
458,Juan da Paz,da Rocha do Oeste,RS,Essencial,59.9,2026-01-13,Ativo
459,Ana Júlia Sousa,Costela,AL,Essencial,59.9,2026-01-13,Ativo
460,Valentina Oliveira,Moraes de Minas,RO,Essencial,59.9,2026-01-13,Ativo
461,Fernanda Abreu,Viana,ES,Premium,89.9,2026-01-13,Ativo
462,Breno da Luz,Caldeira,AM,Basico,39.9,2026-01-13,Churn
463,Eloah Monteiro,Pereira do Amparo,MG,Basico,39.9,2026-01-13,Ativo
464,Arthur Santos,Lima,MS,Essencial,59.9,2026-01-13,Ativo
465,Erick Cavalcanti,Castro de Duarte,TO,Essencial,59.9,2026-01-13,Ativo
466,Yan Aragão,Borges,AM,Essencial,59.9,2026-01-13,Ativo
467,José Pedro Borges,da Rocha de da Luz,MA,Premium,89.9,2026-01-13,Ativo
468,Melissa Costa,Camargo Paulista,AL,Basico,39.9,2026-01-13,Ativo
469,Ana Vitória Sá,Melo da Serra,AC,Basico,39.9,2026-01-13,Ativo
470,Lucas Mendes,Garcia do Galho,AL,Premium,89.9,2026-01-13,Churn
471,José Pedro Nunes,Campos,GO,Premium,89.9,2026-01-13,Churn
472,Maysa Sousa,Costela,PB,Essencial,59.9,2026-01-13,Ativo
473,Mariah Lopes,Costela de Pereira,AP,Basico,39.9,2026-01-13,Ativo
474,Henry Jesus,Sales,DF,Premium,89.9,2026-01-13,Churn
475,Bernardo Souza,Rezende,MA,Premium,89.9,2026-01-13,Ativo
476,Kamilly Aragão,da Luz,SP,Basico,39.9,2026-01-13,Ativo
477,Mathias Ferreira,Machado,GO,Premium,89.9,2026-01-13,Ativo
478,Enzo Montenegro,Moraes do Norte,SC,Essencial,59.9,2026-01-13,Ativo
479,Julia da Rosa,Machado,SC,Essencial,59.9,2026-01-13,Ativo
480,Bernardo Novais,Borges,MG,Premium,89.9,2026-01-13,Churn
481,Yasmin da Conceição,Farias da Praia,GO,Basico,39.9,2026-01-13,Ativo
482,Lavínia Mendes,Andrade,RJ,Premium,89.9,2026-01-13,Churn
483,Luana Costela,Sampaio,ES,Basico,39.9,2026-01-13,Ativo
484,Mariana Rezende,Martins,PB,Essencial,59.9,2026-01-13,Ativo
485,Sr. Arthur Moreira,Azevedo da Serra,DF,Premium,89.9,2026-01-13,Ativo
486,Ravy Guerra,Araújo da Mata,PI,Basico,39.9,2026-01-13,Ativo
487,Ana Liz Silva,Guerra da Praia,PE,Premium,89.9,2026-01-13,Ativo
488,Diogo Ramos,da Mata,RO,Essencial,59.9,2026-01-13,Churn
489,Dr. Daniel da Luz,Pimenta,AP,Premium,89.9,2026-01-13,Ativo
490,Jade Campos,Moura,RN,Basico,39.9,2026-01-13,Ativo
491,André Costela,Moura Alegre,TO,Essencial,59.9,2026-01-13,Ativo
492,Sr. Matheus Costa,Carvalho,RS,Basico,39.9,2026-01-13,Ativo
493,Milena Peixoto,Cassiano de Freitas,RR,Essencial,59.9,2026-01-13,Ativo
494,Oliver Marques,Marques,AC,Premium,89.9,2026-01-13,Churn
495,José Miguel Leão,Duarte,SC,Premium,89.9,2026-01-13,Ativo
496,Luiz Miguel Lima,Aparecida,MG,Basico,39.9,2026-01-13,Ativo
497,Samuel Moura,Duarte,AM,Basico,39.9,2026-01-13,Ativo
498,Otávio Aragão,Melo,PB,Premium,89.9,2026-01-13,Ativo
499,Alícia Vasconcelos,Nogueira do Campo,PA,Essencial,59.9,2026-01-13,Ativo
500,Thomas Cavalcante,Moraes,AM,Essencial,59.9,2026-01-13,Ativo
501,Pedro Fernandes,Pinto dos Dourados,PB,Basico,39.9,2026-01-13,Ativo
502,Cauê Fonseca,Moraes,RJ,Premium,89.9,2026-01-13,Ativo
503,Carlos Eduardo Farias,da Conceição de da Mata,AC,Essencial,59.9,2026-01-13,Ativo
504,Laís Moraes,Farias dos Dourados,TO,Premium,89.9,2026-01-13,Ativo
505,Ana Cecília Pastor,Vargas Verde,ES,Premium,89.9,2026-01-13,Ativo
506,Nathan Siqueira,Fogaça do Oeste,AC,Essencial,59.9,2026-01-13,Ativo
507,Ana Lívia Duarte,Rocha de Mendes,MA,Premium,89.9,2026-01-13,Ativo
508,Ana Sophia Guerra,Barros,DF,Premium,89.9,2026-01-13,Ativo
509,Bella Rezende,Moreira de Sales,SP,Essencial,59.9,2026-01-13,Ativo
510,Benjamin Melo,Lopes do Galho,RO,Essencial,59.9,2026-01-13,Ativo
511,Dr. Lucca Siqueira,Abreu,RS,Essencial,59.9,2026-01-13,Ativo
512,Raul Rezende,Barros,DF,Essencial,59.9,2026-01-13,Churn
513,Maria Julia Pires,Azevedo,MA,Premium,89.9,2026-01-13,Ativo
514,Valentim Sá,Fogaça,SP,Basico,39.9,2026-01-13,Churn
515,Ana Vitória Barbosa,Silveira de Minas,PA,Premium,89.9,2026-01-13,Ativo
516,Bárbara Vieira,Campos,PB,Premium,89.9,2026-01-13,Ativo
517,Valentina Leão,Souza,AC,Essencial,59.9,2026-01-13,Ativo
518,Dra. Alícia Campos,Albuquerque da Mata,GO,Premium,89.9,2026-01-13,Ativo
519,Ana Liz Moreira,Rocha,MG,Essencial,59.9,2026-01-13,Ativo
520,Sr. Dante da Rocha,Santos,MG,Basico,39.9,2026-01-13,Churn
521,Eloah Andrade,Viana,RO,Premium,89.9,2026-01-13,Ativo
522,Francisco das Neves,Pimenta de Rodrigues,BA,Premium,89.9,2026-01-13,Ativo
523,Sr. Enzo Pastor,Aparecida,MA,Premium,89.9,2026-01-13,Ativo
524,Dra. Maria Eduarda Borges,Freitas,MS,Premium,89.9,2026-01-13,Ativo
525,Fernando da Paz,Caldeira da Prata,ES,Basico,39.9,2026-01-13,Churn
526,Enzo Gabriel Teixeira,Moura da Praia,PR,Premium,89.9,2026-01-13,Churn
527,Lorenzo Viana,Freitas,MS,Premium,89.9,2026-01-13,Ativo
528,Maria Eduarda Freitas,Moura,GO,Premium,89.9,2026-01-13,Ativo
529,Murilo da Rocha,Farias,MT,Essencial,59.9,2026-01-13,Ativo
530,Maria Fernanda Santos,Rezende,TO,Basico,39.9,2026-01-13,Churn
531,Lívia Cassiano,Costela do Amparo,PE,Basico,39.9,2026-01-13,Ativo
532,Isabel Oliveira,Freitas,GO,Basico,39.9,2026-01-13,Ativo
533,Antony Câmara,Cunha,CE,Premium,89.9,2026-01-13,Churn
534,Renan da Rosa,Oliveira,CE,Essencial,59.9,2026-01-13,Ativo
535,Vitória Ferreira,da Luz,GO,Premium,89.9,2026-01-13,Ativo
536,Benicio Campos,Gonçalves dos Dourados,PA,Essencial,59.9,2026-01-13,Ativo
537,Maria Cecília Silveira,Caldeira,AL,Essencial,59.9,2026-01-13,Churn
538,Kamilly Sá,Machado,CE,Essencial,59.9,2026-01-13,Ativo
539,Brayan Andrade,Cirino do Norte,PE,Essencial,59.9,2026-01-13,Ativo
540,Julia Sampaio,Cavalcanti do Norte,AP,Essencial,59.9,2026-01-13,Ativo
541,Ravi Garcia,Vieira de Goiás,MA,Basico,39.9,2026-01-13,Ativo
542,Arthur Miguel Mendes,Caldeira Paulista,TO,Essencial,59.9,2026-01-13,Churn
543,Srta. Mirella Santos,da Mota,AL,Basico,39.9,2026-01-13,Churn
544,Gael Henrique Campos,Sousa,PI,Premium,89.9,2026-01-13,Ativo
545,Milena Oliveira,Marques Verde,SC,Essencial,59.9,2026-01-13,Ativo
546,Lunna Azevedo,Casa Grande de Costela,RR,Premium,89.9,2026-01-13,Churn
547,Emanuel Castro,Vargas,RJ,Premium,89.9,2026-01-13,Ativo
548,Bruno Costela,Sousa do Oeste,RJ,Premium,89.9,2026-01-13,Ativo
549,Dr. Danilo Guerra,Silveira do Galho,PE,Premium,89.9,2026-01-13,Churn
550,Dr. Bruno Aragão,Pastor de Moraes,MS,Essencial,59.9,2026-01-13,Ativo
551,Yago Garcia,Cassiano do Oeste,AC,Premium,89.9,2026-01-13,Ativo
552,Dra. Isabel Leão,da Paz de Goiás,AL,Essencial,59.9,2026-01-13,Ativo
553,João Felipe Siqueira,Silveira,SP,Essencial,59.9,2026-01-13,Churn
554,Kaique Oliveira,Camargo,TO,Basico,39.9,2026-01-13,Ativo
555,Carolina Teixeira,Melo,RN,Premium,89.9,2026-01-13,Ativo
556,Maria Eduarda Cunha,da Mota,MA,Basico,39.9,2026-01-13,Ativo
557,Ana Clara Camargo,Rocha Grande,RN,Premium,89.9,2026-01-13,Ativo
558,Gael Henrique Porto,Souza,MT,Essencial,59.9,2026-01-13,Ativo
559,Sr. Juan Fogaça,Ribeiro,PR,Basico,39.9,2026-01-13,Ativo
560,João Felipe Cavalcanti,Pires,RN,Essencial,59.9,2026-01-13,Ativo
561,Bruno Guerra,Marques de Minas,SC,Premium,89.9,2026-01-13,Ativo
562,Melina Azevedo,Cavalcante,MG,Premium,89.9,2026-01-13,Churn
563,Bruno Araújo,Almeida,CE,Premium,89.9,2026-01-13,Ativo
564,Sr. Luiz Henrique Pinto,Caldeira do Sul,ES,Essencial,59.9,2026-01-13,Ativo
565,Léo Novais,Marques,PE,Basico,39.9,2026-01-13,Ativo
566,Dra. Sara Viana,Cirino,SC,Basico,39.9,2026-01-13,Ativo
567,Alexandre da Cunha,Moreira das Flores,PE,Basico,39.9,2026-01-13,Ativo
568,Sophia Nascimento,Sampaio,RR,Essencial,59.9,2026-01-13,Churn
569,Kaique Porto,Marques,DF,Essencial,59.9,2026-01-13,Ativo
570,Nathan Costela,da Luz,MT,Basico,39.9,2026-01-13,Churn
571,Pedro Lucas das Neves,Rodrigues Paulista,CE,Premium,89.9,2026-01-13,Ativo
572,Marcos Vinicius Santos,Pereira Verde,GO,Premium,89.9,2026-01-13,Churn
573,Diego Nascimento,Andrade,CE,Basico,39.9,2026-01-13,Ativo
574,Srta. Marcela Novais,Brito,GO,Premium,89.9,2026-01-13,Ativo
575,Maysa da Cruz,Gonçalves dos Dourados,MG,Essencial,59.9,2026-01-13,Churn
576,Maria Eduarda Teixeira,Sousa,SE,Basico,39.9,2026-01-13,Ativo
577,Amanda Machado,Garcia dos Dourados,RN,Essencial,59.9,2026-01-13,Ativo
578,Luna Costela,Barros Verde,RO,Essencial,59.9,2026-01-13,Ativo
579,Gabriela Silva,Sá,SE,Basico,39.9,2026-01-13,Ativo
580,Valentina Cavalcanti,Teixeira,AM,Premium,89.9,2026-01-13,Ativo
581,Srta. Anna Liz Silveira,Albuquerque,SE,Premium,89.9,2026-01-13,Ativo
582,Ana Vitória da Costa,Cirino,MG,Premium,89.9,2026-01-13,Ativo
583,Davi Lucas da Luz,da Mota,RN,Basico,39.9,2026-01-13,Ativo
584,Luan Pires,Cirino,BA,Premium,89.9,2026-01-13,Ativo
585,Fernanda Melo,Mendonça de Goiás,MG,Basico,39.9,2026-01-13,Ativo
586,Sra. Luísa Santos,Mendonça do Sul,ES,Basico,39.9,2026-01-13,Ativo
587,Srta. Mariana Ramos,Azevedo,MT,Essencial,59.9,2026-01-13,Ativo
588,Ana Beatriz da Paz,Porto,SE,Basico,39.9,2026-01-13,Ativo
589,Lucca Lima,Ferreira do Campo,TO,Basico,39.9,2026-01-13,Churn
590,Ana Beatriz da Rocha,Cavalcante de Cassiano,PB,Basico,39.9,2026-01-13,Ativo
591,Cecília Souza,Santos de Fernandes,SP,Basico,39.9,2026-01-13,Ativo
592,Julia Freitas,Souza das Pedras,MG,Premium,89.9,2026-01-13,Ativo
593,Josué Silva,Vargas do Galho,DF,Essencial,59.9,2026-01-13,Ativo
594,Vicente Pinto,Moreira Grande,PA,Basico,39.9,2026-01-13,Ativo
595,Aylla Campos,Montenegro,MT,Basico,39.9,2026-01-13,Ativo
596,Pedro Miguel Cavalcante,Pimenta de Guerra,SE,Essencial,59.9,2026-01-13,Ativo
597,Maria Luísa Farias,Moura da Prata,MG,Basico,39.9,2026-01-13,Ativo
598,Ísis Cirino,da Luz,AC,Essencial,59.9,2026-01-13,Churn
599,Pietro Leão,Rezende,ES,Premium,89.9,2026-01-13,Ativo
600,Dra. Liz Gonçalves,Porto do Campo,ES,Essencial,59.9,2026-01-13,Ativo
601,Sr. Rael Novais,Correia de Goiás,PR,Premium,89.9,2026-01-13,Churn
602,Asafe Pastor,Carvalho de Minas,RO,Basico,39.9,2026-01-13,Ativo
603,Enrico Rocha,Freitas,MG,Essencial,59.9,2026-01-13,Churn
604,Esther Gonçalves,Souza de Dias,BA,Basico,39.9,2026-01-13,Ativo
605,Sr. João Pedro da Rocha,Dias,GO,Essencial,59.9,2026-01-13,Churn
606,Pedro Lucas Costa,Mendes,RS,Essencial,59.9,2026-01-13,Ativo
607,Nathan Pacheco,das Neves da Mata,MT,Essencial,59.9,2026-01-13,Ativo
608,Ravy Rocha,Macedo,SC,Basico,39.9,2026-01-13,Ativo
609,Benício Vargas,Castro,AL,Basico,39.9,2026-01-13,Ativo
610,Esther Farias,Fogaça,MA,Essencial,59.9,2026-01-13,Ativo
611,Gabriel Rocha,Duarte do Oeste,SE,Essencial,59.9,2026-01-13,Ativo
612,Leandro Moura,Porto do Galho,PI,Basico,39.9,2026-01-13,Ativo
613,Emanuel Camargo,Pereira,RJ,Essencial,59.9,2026-01-13,Ativo
614,Dr. Bryan Mendonça,Garcia,SP,Basico,39.9,2026-01-13,Ativo
615,Ana Cecília Moreira,Cardoso,AC,Basico,39.9,2026-01-13,Ativo
616,José Pedro da Rosa,Pires de Cavalcanti,PA,Basico,39.9,2026-01-13,Ativo
617,Dr. Joaquim Barros,Rezende,BA,Basico,39.9,2026-01-13,Churn
618,Sr. Daniel Garcia,Andrade,CE,Essencial,59.9,2026-01-13,Ativo
619,Alexia Andrade,Cassiano de Barbosa,RR,Essencial,59.9,2026-01-13,Churn
620,Dr. Yan Ferreira,Teixeira de Santos,SP,Basico,39.9,2026-01-13,Churn
621,Nicolas Nunes,Santos,AC,Basico,39.9,2026-01-13,Ativo
622,Luiz Gustavo Santos,Sales de Rocha,BA,Essencial,59.9,2026-01-13,Ativo
623,José Miguel Azevedo,Cunha do Oeste,TO,Essencial,59.9,2026-01-13,Ativo
624,Bryan Araújo,Vargas da Prata,PA,Premium,89.9,2026-01-13,Ativo
625,Bárbara Gomes,das Neves,PE,Basico,39.9,2026-01-13,Ativo
626,Srta. Alice Novaes,da Conceição,RS,Essencial,59.9,2026-01-13,Ativo
627,Arthur Miguel Sales,Barbosa do Galho,PI,Essencial,59.9,2026-01-13,Ativo
628,Maria Clara da Cruz,Campos,MA,Basico,39.9,2026-01-13,Churn
629,Sra. Mariah Casa Grande,Aparecida da Serra,SP,Basico,39.9,2026-01-13,Ativo
630,Luiz Miguel Correia,Jesus das Flores,MT,Premium,89.9,2026-01-13,Ativo
631,Maria Laura Viana,da Costa,AP,Basico,39.9,2026-01-13,Churn
632,Srta. Fernanda Câmara,Gomes de Goiás,BA,Basico,39.9,2026-01-13,Churn
633,Cauã Sá,Castro da Praia,GO,Basico,39.9,2026-01-13,Ativo
634,Yan Vieira,Araújo das Flores,PB,Essencial,59.9,2026-01-13,Ativo
635,Sra. Ana Julia Rodrigues,Mendonça,CE,Essencial,59.9,2026-01-13,Churn
636,Ravi Lucca Marques,Costa,GO,Premium,89.9,2026-01-13,Ativo
637,Marcos Vinicius Rocha,Novaes,TO,Premium,89.9,2026-01-13,Ativo
638,Fernanda Sá,Costela,RN,Essencial,59.9,2026-01-13,Ativo
639,Benjamin Mendes,Farias,SC,Basico,39.9,2026-01-13,Ativo
640,Renan Cunha,Gomes,SC,Premium,89.9,2026-01-13,Ativo
641,Isaac Ferreira,Monteiro,MA,Premium,89.9,2026-01-13,Ativo
642,Ana Clara Castro,Araújo do Campo,MT,Basico,39.9,2026-01-13,Ativo
643,Sra. Ana da Rosa,Campos de Sá,SE,Premium,89.9,2026-01-13,Churn
644,Dra. Valentina Marques,Castro de Correia,DF,Premium,89.9,2026-01-13,Ativo
645,Sofia Gonçalves,Siqueira dos Dourados,AP,Premium,89.9,2026-01-13,Ativo
646,Maria Fernanda Oliveira,Mendes,PE,Basico,39.9,2026-01-13,Ativo
647,Francisco Caldeira,Caldeira de Campos,BA,Essencial,59.9,2026-01-13,Churn
